sample_name,abdominal,caudal,img_name,crosses,plates,wells
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCC7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCC7,14,16,PLATE 10 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C7.tif,95-1_Female_x_72-1_Male,plate10,C7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCC8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCC8,14,16,PLATE 10 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C8.tif,95-1_Female_x_72-1_Male,plate10,C8
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCC9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCC9,13,17,PLATE 10 F2 VC_ Female 95-1 F14 x Male 72-1 F14_C9.tif,95-1_Female_x_72-1_Male,plate10,C9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD1,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D1.tif,95-1_Male_x_72-1_Female,plate10,D1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD10,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D10.tif,95-1_Male_x_72-1_Female,plate10,D10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD11,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_D11.tif,95-1_Male_x_129-1_Female,plate10,D11
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD12,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_D12.tif,95-1_Male_x_129-1_Female,plate10,D12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD2,14,16,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D2.tif,95-1_Male_x_72-1_Female,plate10,D2
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD3,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D3.tif,95-1_Male_x_72-1_Female,plate10,D3
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD4,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D4.tif,95-1_Male_x_72-1_Female,plate10,D4
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD5,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D5.tif,95-1_Male_x_72-1_Female,plate10,D5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD6,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D6.tif,95-1_Male_x_72-1_Female,plate10,D6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD7,13,16,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D7.tif,95-1_Male_x_72-1_Female,plate10,D7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD8,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D8.tif,95-1_Male_x_72-1_Female,plate10,D8
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCD9,12,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 72-1 F14_D9.tif,95-1_Male_x_72-1_Female,plate10,D9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE1,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E1.tif,95-1_Male_x_129-1_Female,plate10,E1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE10,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E10.tif,95-1_Male_x_129-1_Female,plate10,E10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE11,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E11.tif,95-1_Male_x_129-1_Female,plate10,E11
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE12,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E12.tif,95-1_Male_x_129-1_Female,plate10,E12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE2,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E2.tif,95-1_Male_x_129-1_Female,plate10,E2
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE3,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E3.tif,95-1_Male_x_129-1_Female,plate10,E3
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE4,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E4.tif,95-1_Male_x_129-1_Female,plate10,E4
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE5,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E5.tif,95-1_Male_x_129-1_Female,plate10,E5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE6,14,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E6.tif,95-1_Male_x_129-1_Female,plate10,E6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE7,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E7.tif,95-1_Male_x_129-1_Female,plate10,E7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE8,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E8.tif,95-1_Male_x_129-1_Female,plate10,E8
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCE9,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_E9.tif,95-1_Male_x_129-1_Female,plate10,E9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF1,13,18,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F1.tif,95-1_Male_x_129-1_Female,plate10,F1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF10,14,17,PLATE 10 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F10.tif,95-1_Female_x_10-1_Male,plate10,F10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF11,14,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_F11.tif,14-2_Male_x_10-1_Female,plate10,F11
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF12,13,18,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_F12.tif,14-2_Male_x_10-1_Female,plate10,F12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF2,13,19,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F2.tif,95-1_Male_x_129-1_Female,plate10,F2
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF3,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 129-1 F14_F3.tif,95-1_Male_x_129-1_Female,plate10,F3
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF5,14,16,PLATE 10 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F5.tif,95-1_Male_x_10-1_Female,plate10,F5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF6,13,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F6.tif,95-1_Male_x_10-1_Female,plate10,F6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF7,12,17,PLATE 10 F2 VC_ Male 95-1 F14 x Female 10-1 F14_F7.tif,95-1_Male_x_10-1_Female,plate10,F7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF8,14,16,PLATE 10 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F8.tif,95-1_Female_x_10-1_Male,plate10,F8
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCF9,13,18,PLATE 10 F2 VC_ Female 95-1 F14 x Male 10-1 F14_F9.tif,95-1_Female_x_10-1_Male,plate10,F9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG1,13,17,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G1.tif,14-2_Male_x_10-1_Female,plate10,G1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG10,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_G10.tif,14-2_Female_x_33-1_Male,plate10,G10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG12,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_G12.tif,14-2_Female_x_33-1_Male,plate10,G12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG2,13,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G2.tif,14-2_Male_x_10-1_Female,plate10,G2
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG3,13,17,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G3.tif,14-2_Male_x_10-1_Female,plate10,G3
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG4,13,18,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G4.tif,14-2_Male_x_10-1_Female,plate10,G4
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG5,13,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G5.tif,14-2_Male_x_10-1_Female,plate10,G5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG6,13,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G6.tif,14-2_Male_x_10-1_Female,plate10,G6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG7,13,16,PLATE 10 F2 VC_ Male 14-2 F14 x Female 10-1 F14_G7.tif,14-2_Male_x_10-1_Female,plate10,G7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCG9,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_G9.tif,14-2_Female_x_33-1_Male,plate10,G9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH1,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H1.tif,14-2_Female_x_33-1_Male,plate10,H1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH10,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H10.tif,14-2_Female_x_60-1_Male,plate10,H10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH11,13,18,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H11.tif,14-2_Female_x_60-1_Male,plate10,H11
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH12,13,16,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H12.tif,14-2_Female_x_60-1_Male,plate10,H12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH2,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H2.tif,14-2_Female_x_33-1_Male,plate10,H2
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH3,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 33-1 F14_H3.tif,14-2_Female_x_33-1_Male,plate10,H3
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH5,13,16,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H5.tif,14-2_Female_x_60-1_Male,plate10,H5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH6,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H6.tif,14-2_Female_x_60-1_Male,plate10,H6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH7,13,16,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H7.tif,14-2_Female_x_60-1_Male,plate10,H7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH8,13,17,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H8.tif,14-2_Female_x_60-1_Male,plate10,H8
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate10F2VCH9,13,16,PLATE 10 F2 VC_ Female 14-2 F14 x Male 60-1 F14_H9.tif,14-2_Female_x_60-1_Male,plate10,H9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA1,13,17,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A1.tif,95-1_Female_x_10-1_Male,plate11,A1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA10,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A10.tif,14-2_Male_x_33-1_Female,plate11,A10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA12,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A12.tif,14-2_Male_x_33-1_Female,plate11,A12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA5,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A5.tif,95-1_Female_x_10-1_Male,plate11,A5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA6,13,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A6.tif,95-1_Female_x_10-1_Male,plate11,A6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA7,12,18,PLATE 11 F2 VC_ Female 95-1 F14 x Male 10-1 F14_A7.tif,95-1_Female_x_10-1_Male,plate11,A7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA8_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA8,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A8.tif,14-2_Male_x_33-1_Female,plate11,A8
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCA9,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_A9.tif,14-2_Male_x_33-1_Female,plate11,A9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB1,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B1.tif,14-2_Male_x_33-1_Female,plate11,B1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB10,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_B10.tif,14-2_Male_x_60-1_Female,plate11,B10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB11,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_B11.tif,14-2_Male_x_60-1_Female,plate11,B11
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB12,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_B12.tif,14-2_Male_x_60-1_Female,plate11,B12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB3_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB3,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B3.tif,14-2_Male_x_33-1_Female,plate11,B3
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB4_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB4,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B4.tif,14-2_Male_x_33-1_Female,plate11,B4
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB5_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB5,12,17,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B5.tif,14-2_Male_x_33-1_Female,plate11,B5
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB6_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB6,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B6.tif,14-2_Male_x_33-1_Female,plate11,B6
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB7_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB7,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B7.tif,14-2_Male_x_33-1_Female,plate11,B7
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB9_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCB9,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 33-1 F14_B9.tif,14-2_Male_x_33-1_Female,plate11,B9
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC1_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC1,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C1.tif,14-2_Male_x_60-1_Female,plate11,C1
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC10_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC10,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C10.tif,14-2_Male_x_60-1_Female,plate11,C10
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC11_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC11,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C11.tif,14-2_Male_x_60-1_Female,plate11,C11
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC12_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC12,12,19,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C12.tif,14-2_Male_x_60-1_Female,plate11,C12
AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC2_AAAWYTLHV_Plate10-13_F2_VC_23s000156-1-1_Loosli_lane1Plate11F2VCC2,12,18,PLATE 11 F2 VC_ Male 14-2 F14 x Female 60-1 F14_C2.tif,14-2_Male_x_60-1_Female,plate11,C2
